,hero_id,hero_name,hero_gender,hero_degree_centrality,hero_eigenvector_centrality
2891,2891,"HUNTER, LANCE",Male,0.0017120622568093386,0.0016008370250689913
2892,2892,B'GON,Male,0.00046692607003891054,0.00021755271066417983
2893,2893,"BATTLE, MONTGOMERY",Male,0.0032684824902723736,0.002576876986796035
2894,2894,"CENTURY, TURNER D.",Male,0.006381322957198444,0.0028046644470177597
2895,2895,LOCOMOTIVE BREATH/LA,Female,0.0026459143968871595,0.000999366975202797
2896,2896,"BAYLOR, FRANK",Male,0.001245136186770428,0.00013424645779375706
2897,2897,"SAXON, STARR",Male,0.018677042801556423,0.016198994145478166
2898,2898,CUEBALL/,Male,0.000622568093385214,0.0010010343585918479
2899,2899,VALINOR,Male,0.0221011673151751,0.027063137626301192
2900,2900,SPUNJE,Male,0.013540856031128406,0.016757985830827844
2901,2901,UNICORN III/,Male,0.0015564202334630351,0.000546701916172615
2902,2902,"GEDDINGS, JUDITH GHO",Male,0.000622568093385214,0.0006400481440037906
2903,2903,NOMAD III/JACK MONRO,Male,0.03190661478599222,0.019379110993060965
2904,2904,MANTA,Female,0.008093385214007782,0.007808240966348902
2905,2905,"TSURAYABA, MATSUO",Male,0.012140077821011674,0.010460356107011739
2906,2906,CHAR,Male,0.0032684824902723736,0.0001679714096567985
2907,2907,"PARKER, BEN",Male,0.006381322957198444,0.0040140576893965925
2908,2908,TYN-DARMUTH,Female,0.0015564202334630351,0.0002772896669968863
2909,2909,GABRIEL III,Male,0.0015564202334630351,0.001236360849422586
2910,2910,"BLISS, MISS",Female,0.0034241245136186773,0.0024359252656288573
2911,2911,"LANE, LOIS",Female,0.01821011673151751,0.01809266319876354
2912,2912,"TSO, JASON",Male,0.0032684824902723736,0.0006222463116714386
2913,2913,SYLPH,Male,0.00046692607003891054,0.00024204983966296683
2914,2914,HILDY [ASGARDIAN],Female,0.016031128404669262,0.015558484647182924
2915,2915,VIBRATO/,Male,0.002334630350194553,0.001380235012985074
2916,2916,"CHEKOV, ARTHUR ANTON",Male,0.014007782101167316,0.007995161420068366
2917,2917,ECSTACY/MME. RENE DE,Female,0.002957198443579767,0.00134377719069505
2918,2918,SKIN II/DONNA BLISS,Female,0.0034241245136186773,0.0016849074930226293
2919,2919,"BUCHETTO, SALVATORE ",Male,0.0014007782101167316,0.0011794466823026072
2920,2920,"TANAKA, KENJIRO",Male,0.025836575875486382,0.018104079396099232
2921,2921,"SILVERCLOUD, SAM",Male,0.0007782101167315176,0.0003156821906067703
2922,2922,DARK BEAST/HENRY MCC,Male,0.028326848249027238,0.025937629924636076
2923,2923,"LOCKE, DR. CASSANDRA",Female,0.010894941634241246,0.0056291473122916215
2924,2924,SANCTION/AARON,Male,0.0018677042801556422,0.0002481835168951957
2925,2925,"DREYFUSS, RACHEL",Female,0.0038910505836575876,0.0029986472884609853
2926,2926,"RANDEAU, DR.",Male,0.0034241245136186773,0.001249842778292332
2927,2927,"KAISHEK, YOLYN",Female,0.0007782101167315176,0.0005273607720379604
2928,2928,ZARAN/MAXIMILLIAN ZA,Male,0.010583657587548638,0.0073365229288133126
2929,2929,LOCKHEED | MUTANT X-,Female,0.0009338521400778211,0.00028249102164822033
2930,2930,HYDROMAN/MORRIE BENC,Male,0.03330739299610895,0.023746877838966812
2931,2931,"LANDERS, RICKY",Female,0.002178988326848249,0.0003798875992085182
2932,2932,GRIFFIN,Male,0.000622568093385214,0.0005283696897969842
2933,2933,M,Male,0.021945525291828794,0.011899544590187482
2934,2934,AYESHA,Female,0.002178988326848249,0.0024797779191153353
2935,2935,ROSETTA STONE,Male,0.002334630350194553,0.0017701233906853892
2936,2936,"WILLIAMS, MRS.",Male,0.0018677042801556422,0.0023387467557653523
2937,2937,"KNOBLACH, GLORIA",Female,0.002178988326848249,0.0006110926375241581
2938,2938,MIDGARD SERPENT,Male,0.008560311284046693,0.01370325618942075
2939,2939,"ROSS, COURTNEY",Female,0.004824902723735409,0.003393042311318866
2940,2940,GAMBIT | MUTANT X-VE,Female,0.012607003891050584,0.0012111494311449777
2941,2941,"ALVAREZ, FELIX",Male,0.009182879377431907,0.007321113030404647
2942,2942,"VERMICELLI, GIANNI",Male,0.0007782101167315176,0.0008959339142365668
2943,2943,ACHILLES II/HELMUT,Male,0.009182879377431907,0.004476969668717725
2944,2944,THANOS DOPPELGANGER,Male,0.024591439688715955,0.028528155087850015
2945,2945,"LOPEZ, ANGELA",Female,0.001245136186770428,0.00025184724292826575
2946,2946,HOWARD THE DUCK,Male,0.011206225680933853,0.006609977533323057
2947,2947,ZOMBIE/SIMON GARTH,Male,0.0020233463035019454,0.0009922934926647285
2948,2948,LANDSLIDE II/LEE BRO,Male,0.0028015564202334632,0.002593106710532245
2949,2949,"CEAUSECU, IONEL",,0.0018677042801556422,0.0005966358621149004
2950,2950,CYCLOPS 2013,Male,0.0014007782101167316,0.0003508766285818434
2951,2951,"SNOW, CHARLIE",Male,0.004824902723735409,0.001878960144889614
2952,2952,"ST. CROIX, CARTIER",Male,0.0032684824902723736,0.0018271830280566768
2953,2953,MOK,Male,0.0032684824902723736,0.0001679714096567985
2954,2954,BETTY-6,Female,0.0032684824902723736,0.0001679714096567985
2955,2955,FENWAY,Male,0.0020233463035019454,0.0001670940491506652
2956,2956,M-80/SAYURI KYOTO,Male,0.0009338521400778211,0.0003073441868154089
2957,2957,CYPRESS/,Male,0.000622568093385214,0.0009294959307001207
2958,2958,"FONTREAUX, GUY",Male,0.0020233463035019454,0.0007466075589533151
2959,2959,"BRADDOCK, JAMES JR. ",Male,0.004202334630350195,0.0029489254428307463
2960,2960,"SPECTRUM, SINCLAIR",Male,0.0034241245136186773,0.0020811482396284556
2961,2961,ICEMASTER/,Male,0.009961089494163425,0.006067819106493516
2962,2962,CARTHUS,Male,0.0034241245136186773,0.0021943273981588716
2963,2963,CAPTAIN HIP/FRED MAC,Male,0.007937743190661479,0.0029457806080652603
2964,2964,SYNARIO/ANGELA BRADF,Female,0.0009338521400778211,0.0012070427158851025
2965,2965,MR. LUCK/RAMON GARCI,Male,0.000622568093385214,0.00030777769634145354
2966,2966,"STONE, MEG",Male,0.003579766536964981,0.0035241152500087767
2967,2967,KYMRI,Female,0.005136186770428016,0.006201327146892776
2968,2968,MOONHUNTER/ZACK MOON,Male,0.01105058365758755,0.008266251109707794
2969,2969,ROTWRAP,Female,0.0018677042801556422,0.00017669991039121307
2970,2970,MOTHER NIGHT/SUSAN S,Male,0.011361867704280156,0.007464268185121144
2971,2971,ARMAZIEL,Female,0.0014007782101167316,0.0005245563223524335
2972,2972,NOVA DOPPELGANGER,Male,0.013852140077821012,0.01836923283533153
2973,2973,MISTY/VINCENTE,Male,0.0026459143968871595,0.0012805280498927657
2974,2974,TYRANNUS,Male,0.017898832684824905,0.018564825211992698
2975,2975,ZIRA,,0.004513618677042802,0.0034591982445830046
2976,2976,"YOUNG, LOUISE",Female,0.0017120622568093386,0.0007295358273120934
2977,2977,"LOR, KONA",Female,0.004669260700389106,0.004753148397633646
2978,2978,AMERICAN SAMURAI/,Male,0.0010894941634241246,0.00047723817339567667
2979,2979,DR. GOODWRENCH,Male,0.0007782101167315176,0.0017639218817936345
2980,2980,MAA-GOR,Male,0.002490272373540856,0.003640830958051624
2981,2981,ERBIUM,,0.005914396887159534,0.005721617621017743
2982,2982,LONGSHOT,Male,0.03455252918287938,0.027812560905186152
2983,2983,HYPERION II,Male,0.013073929961089494,0.013657951923389335
2984,2984,GUILOTINE,Male,0.003579766536964981,0.0024172202341913615
2985,2985,HALFLIFE,Male,0.0009338521400778211,0.0006393889829452149
2986,2986,NUKLO/ROBERT FRANK J,Male,0.014007782101167316,0.012916682651820601
2987,2987,HYPERION,Male,0.029416342412451363,0.02203426326509668
2988,2988,"GATES, JUNIOR",Male,0.002178988326848249,0.003858534247352226
2989,2989,"TOLLIVER, REV. JACKS",Male,0.002490272373540856,0.002294097778982726
2990,2990,"ROMANO, TONY",Male,0.000311284046692607,0.00037272176849936756
2991,2991,"DE LA JOYA, SISTER M",Female,0.0014007782101167316,0.001615171898110027
2992,2992,"SEBASTIAN, MARISSA",Male,0.003579766536964981,0.0015937614115322364
2993,2993,"HANRAHY, JIM",Male,0.0026459143968871595,0.0015243713770253424
2994,2994,PAVANE,Female,0.0010894941634241246,0.00013231223502719965
2995,2995,"CARDINALE, CARLOS",Male,0.0015564202334630351,0.00026193601787603826
2996,2996,MERCURY III/,Male,0.0028015564202334632,0.002593106710532245
2997,2997,TOOTHGRINDER,Male,0.0032684824902723736,0.003218114818441929
2998,2998,SCOURGE II/,Male,0.004669260700389106,0.0036857122127440375
2999,2999,"LUMPKIN, WILLIAM WIL",Male,0.032062256809338524,0.03239199299713708
3000,3000,CARBON,Female,0.005914396887159534,0.005721617621017743
3001,3001,"KNOBLACH, GERTRUDE H",Male,0.002178988326848249,0.0006110926375241581
3002,3002,"GARRETT, JOHN",Male,0.002334630350194553,0.0015588833193437934
3003,3003,"HENDERSHOOT, COLONEL",Male,0.003579766536964981,0.004802652181277612
3004,3004,"DOOM, DR. BOB",Male,0.00046692607003891054,0.0004231777985278653
3005,3005,"SMYTHE, ALISTAIR ALP",Male,0.006692607003891051,0.002845234912793693
3006,3006,MADCAP,Male,0.013073929961089494,0.010952054805465801
3007,3007,JACKAL/MILES WARREN,Male,0.013385214007782103,0.005390938947891599
3008,3008,PHANTAZIA/,Male,0.005447470817120623,0.0044313507922633605
3009,3009,VANESSA,Female,0.00046692607003891054,0.00048533341819237755
3010,3010,"SANADA, KONO",Female,0.0010894941634241246,0.0009623827084810744
3011,3011,"TRASK, DR. BOLIVAR",Male,0.0037354085603112843,0.003457346647086557
3012,3012,GYRE,,0.004046692607003891,0.004290215944334204
3013,3013,MASTER MAN/WILHELM L,Male,0.008715953307392997,0.005210907198848621
3014,3014,"JAMESON, MARLA MADIS",Male,0.039066147859922185,0.019075711602147313
3015,3015,KIRKEGAARD,Male,0.0020233463035019454,0.0014028203874821964
3016,3016,"LANG, TIMMY",Male,0.0015564202334630351,0.001821404316925296
3017,3017,LANN,Female,0.004669260700389106,0.004848657018019096
3018,3018,FORGE | MUTANT X-VER,Female,0.0034241245136186773,0.00045704820304576157
3019,3019,D'KAY,Male,0.0009338521400778211,0.0003400652646374228
3020,3020,BROWSER,Male,0.0017120622568093386,0.001394144071521723
3021,3021,"COOPER, DR. VALERIE",Female,0.08389105058365759,0.05357826752868866
3022,3022,LEVITICUS,Male,0.0007782101167315176,0.0002080128007008314
3023,3023,VISALIA,Female,0.0014007782101167316,0.0008157061149272855
3024,3024,KAMINARI,Female,0.0017120622568093386,0.0011403725712804298
3025,3025,"MIFUNE, DR.",Male,0.001245136186770428,0.0019604777688008316
3026,3026,CYCLONE,Male,0.007937743190661479,0.00406678455580831
3027,3027,"TENG, NIKKI",Male,0.0014007782101167316,0.0001769564684205399
3028,3028,"MASON, LOUISE",Female,0.01634241245136187,0.011026942773752123
3029,3029,"OSNICK, OLLIE",Male,0.0017120622568093386,0.0013128460067114752
3030,3030,THANE ECTOR,Male,0.0056031128404669265,0.007523453554277366
3031,3031,DOC SAMSON | MUTANT ,Female,0.002178988326848249,0.0003078250152382209
3032,3032,"YOUNG, KIM SUNG",Female,0.0018677042801556422,0.00018483196977858173
3033,3033,"RAMIREZ, LUIS",Male,0.003579766536964981,0.002626134780972409
3034,3034,ANDROMEDA/ANDROMEDA ,Female,0.018521400778210118,0.02001910906654268
3035,3035,DARK MASTER,Male,0.002957198443579767,9.384979323176524e-05
3036,3036,BEETLE ROBOT,Male,0.006070038910505837,0.004325788091362648
3037,3037,OKOYE,Female,0.013540856031128406,0.010643334910074595
3038,3038,MALICE III,Male,0.012451361867704281,0.016826686456351107
3039,3039,WIZARD OF THE WEST,Male,0.000311284046692607,2.221504805784597e-05
3040,3040,"HELLER, ERIC",Male,0.0007782101167315176,0.00016092598777301076
3041,3041,SILVER DAGGER/ISAIAH,Female,0.004980544747081712,0.003571136549958714
3042,3042,VESPER,Female,0.0009338521400778211,0.0003400652646374228
3043,3043,AREX,Male,0.005291828793774319,0.004197789895841065
3044,3044,STYX II,Male,0.000622568093385214,0.0007067737620223859
3045,3045,SPEAR,Male,0.002178988326848249,0.0006125628447919948
3046,3046,BLOKE/MICKEY TORK,Male,0.0020233463035019454,0.0009992446630189993
3047,3047,SPYNE,Male,0.005136186770428016,0.004623480395383692
3048,3048,DARK HUNTER,,0.0009338521400778211,0.0006097343339435559
3049,3049,NIGHTCRAWLER 2013,Female,0.0014007782101167316,0.0003508766285818434
3050,3050,"CORDOVA, JUAN",Male,0.0015564202334630351,0.0008338307850019034
3051,3051,ANVIL/JOHNNY ANVIL,Male,0.0015564202334630351,0.0015334720120304748
3052,3052,SHALLA BAL,Female,0.00046692607003891054,0.0004732864943275766
3053,3053,"GARTH, DONNA",Male,0.002334630350194553,0.0009196131353089255
3054,3054,TIGER SHARK/TODD ARL,Female,0.02972762645914397,0.023256243598178915
3055,3055,"ZINOVIEV, IVAN",Male,0.001245136186770428,0.0006594198799365015
3056,3056,MALEKITH/MALCOLM KEI,Male,0.011828793774319068,0.009060276980102363
3057,3057,BIG CASINO/,Male,0.006070038910505837,0.0046841463448967086
3058,3058,PIPER,Male,0.011984435797665371,0.013637003495854162
3059,3059,POLARIS | MUTANT X-V,Female,0.012295719844357978,0.0005509684001534963
3060,3060,MOONDANCER,Male,0.0038910505836575876,0.003007015877161843
3061,3061,T,Female,0.001245136186770428,0.001496922188950284
3062,3062,"LANCELOT, SIR",Male,0.00046692607003891054,0.0002584363630678663
3063,3063,MR. JIP,Male,0.008715953307392997,0.007362670909419348
3064,3064,KULAN GATH,Male,0.006536964980544747,0.009027101561050755
3065,3065,SLEDGE,Male,0.007159533073929962,0.0021973213252039817
3066,3066,SURESHOT,Male,0.004046692607003891,0.003213424345826219
3067,3067,"SENREICH, GUNTHER",Male,0.0018677042801556422,0.0013917420577371485
3068,3068,GEE/ALEX POWER,Male,0.04077821011673152,0.026986926916464746
3069,3069,WHIRLWIND/DAVID CANN,Male,0.031750972762645914,0.032172278084156
3070,3070,ANGEL/WARREN KENNETH,Male,0.16700389105058366,0.08888929055910767
3071,3071,DRAGON MAN,Male,0.016964980544747082,0.01597028719610316
3072,3072,"FALSWORTH, KENNETH",Female,0.00046692607003891054,0.0001309672579857876
3073,3073,ORACLE/LADY SIBYL,Female,0.02350194552529183,0.020573963322492478
3074,3074,SZARKUS,Male,0.0018677042801556422,0.000293054140143166
3075,3075,IRIDIA [INHUMAN],Male,0.005291828793774319,0.004952356148472798
3076,3076,CASEY,Male,0.0010894941634241246,0.001788419771700364
3077,3077,HAMMER II/,Male,0.0015564202334630351,0.001012287848589618
3078,3078,"KREA, BRUNO",Male,0.0037354085603112843,0.004207631104762213
3079,3079,"QUENTIN, RALPH",Male,0.000622568093385214,0.00016596087170554397
3080,3080,"MACTAGGERT, MOIRA KI",Male,0.0703501945525292,0.04041658291468578
3081,3081,"DRAGONMEGAS, JESSIE",,0.000622568093385214,3.548174464722507e-05
3082,3082,"TOFIELD, FRANCESCA",Female,0.0010894941634241246,0.0002683601864672863
3083,3083,SKIDS/SALLY BLEVINS,Female,0.029571984435797668,0.020708968877809788
3084,3084,SOLAR WIND,Female,0.0038910505836575876,0.003007015877161843
3085,3085,TAREE,Male,0.0010894941634241246,0.0016198808702042136
3086,3086,BLACK HOLE/MORTON KI,Female,0.0015564202334630351,0.00046205643933890046
3087,3087,N'ASTIRH,Male,0.01680933852140078,0.01686469508304071
3088,3088,VILIVEN,Female,0.002490272373540856,0.0009065965411494133
3089,3089,JEMIAH,Male,0.010739299610894943,0.007048664211082664
3090,3090,RAMROD III/,Male,0.002334630350194553,0.001941313238116929
3091,3091,TRITON DOPPELGANGER,Male,0.013852140077821012,0.01836923283533153
3092,3092,VISION DOPPELGANGER,Male,0.013852140077821012,0.01836923283533153
3093,3093,"STONE, JOHN",Male,0.0018677042801556422,0.0010555349361838903
3094,3094,MIST,Male,0.0026459143968871595,0.0017694802659587502
3095,3095,ANIMATOR II/,Male,0.0015564202334630351,0.001090030893568331
3096,3096,ASTARTE,Female,0.0017120622568093386,0.0010209932382524967
3097,3097,"HINDS, PATRICK",Male,0.0014007782101167316,0.000609198470174876
3098,3098,VEDA,Female,0.002334630350194553,0.002709053886488714
3099,3099,WONDER MAN/SIMON WIL,Male,0.16077821011673152,0.0885408348962546
3100,3100,"CHAKARA, KANU",Female,0.002334630350194553,0.0022547664010895783
3101,3101,CANDLEMAS/,Male,0.002334630350194553,0.0017701233906853892
3102,3102,WATOOMB,Male,0.002178988326848249,0.0007747209818135233
3103,3103,RATTLER,Male,0.016498054474708174,0.012495608489940161
3104,3104,GENTRY,Male,0.00575875486381323,0.002565915809104531
3105,3105,SISTER MARIA,Female,0.001245136186770428,0.001250289902181553
3106,3106,BIRD MAN/HENRY HAWK,Male,0.006536964980544747,0.008841046494065136
3107,3107,SHAMAN | MUTANT X-VE,Female,0.002334630350194553,0.00030698757933236593
3108,3108,"ANDERSON, NICKY",Female,0.002334630350194553,0.0013757778167796544
3109,3109,KRUEGER,Male,0.004824902723735409,0.00561128762591915
3110,3110,TIMESLIP/RINA PATEL,Female,0.010272373540856031,0.003922628042352682
3111,3111,HAMMER/LEROY JACKSON,Male,0.0015564202334630351,0.0015334720120304748
3112,3112,"HAMILTON, MICKY",Male,0.0038910505836575876,0.002056614034202448
3113,3113,THINGEE,Male,0.001245136186770428,0.00011619826664091215
3114,3114,"FORD, GERALD",Male,0.000622568093385214,0.0006788782409409718
3115,3115,KRAKOA,Male,0.0056031128404669265,0.006002142742263956
3116,3116,"ROSE, MICHKA",Female,0.0009338521400778211,1.3607688283841056e-05
3117,3117,STYGIAN STARBENDER,Female,0.006692607003891051,0.005044581825923902
3118,3118,BLACK TOM CASSIDY,Female,0.021478599221789886,0.015264050188632769
3119,3119,"STILES, TATJANA",Female,0.00046692607003891054,1.9291475868540962e-05
3120,3120,URANIUM,,0.005914396887159534,0.004388754356010785
3121,3121,KITANG,Male,0.0017120622568093386,0.0010691107566317688
3122,3122,BIOHAZARD II/FLETCHE,Male,0.0026459143968871595,0.0018287177959982316
3123,3123,PRINCESS PEARLA,Female,0.002178988326848249,0.0035279718986708356
3124,3124,NIGHT,Female,0.0032684824902723736,0.002603656991940132
3125,3125,"DUGAN, TIMOTHY ALOYI",Male,0.07735408560311284,0.04846145070341497
3126,3126,"BYRD, SEN. HARRINGTO",Male,0.006536964980544747,0.004683935152747387
3127,3127,"SANDHURST, VINCENT",Male,0.0017120622568093386,0.001216938818146151
3128,3128,ZERO,Female,0.01634241245136187,0.013435996206651887
3129,3129,BLACK TARANTULA/LAMU,Female,0.0017120622568093386,0.0009406413515534037
3130,3130,"FROST, BYRON",Female,0.004513618677042802,0.004547523025475167
3131,3131,"HUNT, JERRY",Male,0.002490272373540856,0.0017662540549117079
3132,3132,"MADSDEN, TREVOR",Male,0.0010894941634241246,0.0009343093118663567
3133,3133,OX II/DR. KARL STRAG,Male,0.000622568093385214,0.0006272257625986441
3134,3134,BRAINSTORM/,Male,0.000622568093385214,0.0010072870918504202
3135,3135,PLUTO [OLYMPIAN],Male,0.02256809338521401,0.019047899027180355
3136,3136,"JARMAN, TOMMY",Male,0.000311284046692607,0.0004056006746519782
3137,3137,CALUMET,Male,0.0010894941634241246,0.000510415994827736
3138,3138,INFINITY,,0.0020233463035019454,0.001979976437674226
3139,3139,"GATZ, WILLIAM BILLY",Male,0.001245136186770428,0.001043978794936975
3140,3140,"VANE, ROGER",Male,0.001245136186770428,0.0007340579200762862
3141,3141,"PLUNDER, ADAM KYLE M",Male,0.009338521400778212,0.00806661610864529
3142,3142,COBRA/KLAUS VORHEES,Male,0.036575875486381325,0.028390039921647205
3143,3143,TITANIA/,Female,0.009027237354085603,0.012788638261847713
3144,3144,DENAK,Male,0.002178988326848249,0.0007747209818135233
3145,3145,BRUTE | MUTANT X-VER,Female,0.019299610894941636,0.0013917446143201174
3146,3146,CONTEMPLATOR/TATH KI,Male,0.013073929961089494,0.014814005697246311
3147,3147,LIBRA/GUSTAV BRANDT,Female,0.019455252918287938,0.015668936152822114
3148,3148,WILDSIDE,,0.015719844357976655,0.011675248733821437
3149,3149,RAMAN,Female,0.0014007782101167316,0.0011433579466621417
3150,3150,BLACK TARANTULA II/C,Female,0.009338521400778212,0.0030366996200638756
3151,3151,GARM,Female,0.0007782101167315176,0.0005905018943636857
3152,3152,"KLINE, MR.",Male,0.0031128404669260703,0.0024014628541149836
3153,3153,SHYM'R,Female,0.0015564202334630351,0.00012370814207965746
3154,3154,BLACKOUT II/,Male,0.00840466926070039,0.0031614037706022523
3155,3155,CORONARY/JIMMY SHARP,Male,0.0062256809338521405,0.004016182188173338
3156,3156,STRONTIUM-90/,Male,0.0009338521400778211,0.0003400652646374228
3157,3157,OCCULT,Male,0.012607003891050584,0.010671848880252514
3158,3158,WORMWOOD,Male,0.0026459143968871595,0.0017694802659587502
3159,3159,BLAQUESMITH,Male,0.025369649805447474,0.016176086719154676
3160,3160,SABRETOOTH | MUTANT ,Female,0.0031128404669260703,0.00032402951503588285
3161,3161,"MAJCOMB, RENEE",Female,0.006070038910505837,0.0056094622926837106
3162,3162,TORO II/BENITO SERRA,Male,0.0028015564202334632,0.002090290442080828
3163,3163,"MARTELL, SHIELD AGEN",Female,0.0020233463035019454,0.0014748916733322846
3164,3164,TWIT,Male,0.0007782101167315176,0.0006125795595452701
3165,3165,GAMBIT DOPPELGANGER ,Male,0.0001556420233463035,7.866561439401549e-05
3166,3166,MARISTA,Female,0.0015564202334630351,0.0015872534023362386
3167,3167,"WINTHROP, DESIREE",Female,0.007470817120622569,0.00405856603551625
3168,3168,"BLESSING, MORGANA",Female,0.009338521400778212,0.005286771490559216
3169,3169,ARNSTROM,Male,0.0032684824902723736,0.004931368257140983
3170,3170,"LAMY, KELLY",Male,0.006070038910505837,0.005328351842636917
3171,3171,HIGH OVERLORD,Female,0.0028015564202334632,0.0003982400667894078
3172,3172,BUSHWACKER/CARL,Male,0.009961089494163425,0.0067791636888106434
3173,3173,"THORSON, DR. WALTER",Male,0.005136186770428016,0.006888800459502472
3174,3174,"ISLEY, LYNN",Female,0.0026459143968871595,0.003004809843218079
3175,3175,RANDOM II/MARSHALL E,Male,0.009338521400778212,0.0063686374229729855
3176,3176,TAURUS/CORNELIUS VAN,Male,0.007470817120622569,0.007643932986922127
3177,3177,THOR II/ROGER RED NO,Male,0.013385214007782103,0.007350039269235771
3178,3178,PAPA HAGG,Male,0.004357976653696498,0.005566211983077045
3179,3179,"HARVEY, SUE",Male,0.001245136186770428,0.0019242377821230149
3180,3180,MODT,,0.0062256809338521405,0.007706564656487531
3181,3181,"TILTON, ROLAND R.",Male,0.0017120622568093386,0.0024523852026892114
3182,3182,"STUART, DR. ALISTAIR",Male,0.0177431906614786,0.013450171675800624
3183,3183,GOLDEN-BLADE,Female,0.004046692607003891,0.0029474821651019356
3184,3184,UNION JACK III/JOEY ,Male,0.025525291828793775,0.024909144147626596
3185,3185,CYCLOPS/SCOTT SUMMER,Male,0.1682490272373541,0.09041094859461447
3186,3186,OTHER II,Male,0.001245136186770428,0.0006609734132825376
3187,3187,TEQUILA/,Female,0.0015564202334630351,0.00019697975339923323
3188,3188,"SANDERS, DET. NAPOLE",Male,0.002490272373540856,0.0010353671428622838
3189,3189,DR. STRANGE | MUTANT,Female,0.010116731517509728,0.0004027442505661738
3190,3190,"ARMBRUSTER, COLONEL ",Male,0.004357976653696498,0.00368309776335683
3191,3191,PURSUER,Female,0.0018677042801556422,0.0022239682231343567
3192,3192,BRUTE II/,Male,0.0032684824902723736,0.0017592799904790693
3193,3193,"AKUTAGAWA, OSAMU",Male,0.001245136186770428,0.0024333035108452714
3194,3194,"WATSON, KRISTY",Female,0.01634241245136187,0.011512718157023094
3195,3195,PATCHWORK/KYLE BARKE,Male,0.001245136186770428,0.0012834443970720021
3196,3196,MOJO,Female,0.015875486381322957,0.014595114266770685
3197,3197,EVILHAWK/DARGIN BOKK,Male,0.002490272373540856,0.001374217173496109
3198,3198,"CAULDER, SAFRON",Female,0.0009338521400778211,0.00016368792766569972
3199,3199,NUKE,Female,0.004202334630350195,0.004006574034651597
3200,3200,SOTEIRA,Female,0.001245136186770428,0.0005335356504252479
3201,3201,SEAWEED MAN,Male,0.0007782101167315176,0.0006683865420313669
3202,3202,MARIONETTE/MARI,Female,0.0056031128404669265,0.0021194287640885936
3203,3203,KHAN,Female,0.000311284046692607,0.0005162707071947671
3204,3204,"LOPEZ, MARIA",Female,0.0014007782101167316,0.0007212931042640913
3205,3205,"MCLAREN, MEGAN",Female,0.021634241245136188,0.024101851274181133
3206,3206,"RON, DAN",Male,0.0018677042801556422,0.0007379838252248624
3207,3207,RECORDER II,Male,0.011361867704280156,0.007796145272420537
3208,3208,JESTER III,Male,0.0032684824902723736,0.003189297013426628
3209,3209,PIXIE/ [ETERNAL],Male,0.01556420233463035,0.009936489849226437
3210,3210,EVERWRAITH/,,0.001245136186770428,0.0003446302655236346
3211,3211,PANDEMONIA,Female,0.0037354085603112843,0.0020065194580227174
3212,3212,NAUDA,Male,0.0018677042801556422,0.00015533584592155328
3213,3213,MINDSINGER/GREGOR,Male,0.0028015564202334632,0.0009339807799552507
3214,3214,"CROSS, JASON",Male,0.0028015564202334632,0.0004740461358533163
3215,3215,RAPIER,Female,0.006381322957198444,0.003216170532311031
3216,3216,HEADHUNTER/,Female,0.0028015564202334632,0.0014001538306137719
3217,3217,"HADDOCK, DR. MYRA",Male,0.007159533073929962,0.0021197263166612495
3218,3218,DELGADO,Male,0.003579766536964981,0.005554455825796438
3219,3219,HRIMHARI,Male,0.00840466926070039,0.007704609395237902
3220,3220,"PRO, LE/",Female,0.0034241245136186773,0.0017041826234284933
3221,3221,"SPAR, DR. KATHERINE ",Female,0.0031128404669260703,0.0030859046013342177
3222,3222,BROMINE,,0.0034241245136186773,0.0013097403364003006
3223,3223,"STOCKBRIDGE, CHARLES",Male,0.009027237354085603,0.005926824374386621
3224,3224,SANDMAN/WILLIAM BAKE,Male,0.058677042801556424,0.04128641935665757
3225,3225,STEEL SERPENT,Male,0.00575875486381323,0.005370224478963293
3226,3226,PAPA GRANITE,Male,0.0014007782101167316,0.0005753554930778601
3227,3227,"GANNON, SGT. FRANK",Male,0.0014007782101167316,0.0007212931042640913
3228,3228,"GUTHRIE, LUKE",Male,0.002178988326848249,0.001004802168481746
3229,3229,"CASIOLENA, QUEEN",Female,0.0038910505836575876,0.005737371938099443
3230,3230,"SOMERS, KATHY",Female,0.0014007782101167316,0.00030422486375577114
3231,3231,"MADDEN, CHET",Male,0.0028015564202334632,0.0020452473237331653
3232,3232,NEBULA,Female,0.01914396887159533,0.019562615456479887
3233,3233,ANTHROMORPHO,,0.009338521400778212,0.013476022385161577
3234,3234,"SOLE, RANSOME",Female,0.006070038910505837,0.0046841463448967086
3235,3235,MODOK/GEORGE TARLETO,Male,0.02801556420233463,0.02531185648794907
3236,3236,BRIGHTSWORD/CARTER D,Male,0.010428015564202335,0.005228933102633476
3237,3237,"JENKINS, WALTER",Male,0.0015564202334630351,0.0005991210054036936
3238,3238,YELLOW CLAW/TZING JA,Male,0.015252918287937744,0.010736668189309441
3239,3239,THUNDRA,Male,0.01634241245136187,0.0170177484847796
3240,3240,SMOKESCREAM/,Female,0.0020233463035019454,0.0009669532499995843
3241,3241,KILLIAN,Male,0.004669260700389106,0.004339596791255194
3242,3242,AZOPARDI,Male,0.000311284046692607,6.931788148064482e-06
3243,3243,GRAND OVERSEER,Male,0.0038910505836575876,0.00030563822980612975
3244,3244,"RAM, SIR",Male,0.012451361867704281,0.00960592897441103
